Package Name	App Version Code	Reviewer Language	Device	Review Submit Date and Time	Review Submit Millis Since Epoch	Review Last Update Date and Time	Review Last Update Millis Since Epoch	Star Rating	Review Title	Review Text	Developer Reply Date and Time	Developer Reply Millis Since Epoch	Developer Reply Text	Review Link
com.flyrobe.android	8	en	htc_a5mgp_dug	2015-08-24T18:56:01Z	1440442561514	2015-08-24T18:56:07Z	1440442567668	5						https://play.google.com/apps/publish?dev_acc=07102043714862964196#ReviewsPlace:p=com.flyrobe.android&revid=gp:AOqpTOHNCdE3iORUBMkc_Cd82LdVL1qzQY9qH2Nvp6_Ug89zJ1P4U1_q6zo3MBMUBP_HlV7ikrzeO9AsvUJ_fg
com.flyrobe.android	8	en	hl3g	2015-08-25T05:17:57Z	1440479877523	2015-08-25T05:17:57Z	1440479877523	4						https://play.google.com/apps/publish?dev_acc=07102043714862964196#ReviewsPlace:p=com.flyrobe.android&revid=gp:AOqpTOHbb4CW2XCwa1lbXWmMJxTndOtj7AxvsvbXqmK2-Zqq6WrjuesOtbrlr-A_qaHRFDqNn83sK6RpTFQmVg
com.flyrobe.android	8	en	grandneove3g	2015-08-25T07:11:57Z	1440486717461	2015-08-25T07:11:59Z	1440486719300	3	Pls help to loginn !!	Hiii management... how do I login inn into the app. My e-mail address is melindarodricks@hotmail.com				https://play.google.com/apps/publish?dev_acc=07102043714862964196#ReviewsPlace:p=com.flyrobe.android&revid=gp:AOqpTOGDAwmY3foBaYpIiCyT90zlzMa4aklKhbYgBzOH8sdgb2hmJXu3KLOMEFIpEhBMQyQtc3XSKqzFySzIiw
com.flyrobe.android	8	en	falcon_umtsds	2015-08-25T07:48:47Z	1440488927527	2015-08-25T07:48:47Z	1440488927527	5						https://play.google.com/apps/publish?dev_acc=07102043714862964196#ReviewsPlace:p=com.flyrobe.android&revid=gp:AOqpTOHmpPMweYXB4NtgUdkGW5SlZvjZ5OgH7eVh6blswxyROtrXys45oTLUsEDRBgYW6oSvduBEpr8_lfReCQ
com.flyrobe.android	8	en	titan_umtsds	2015-08-25T11:27:50Z	1440502070353	2015-08-25T11:30:49Z	1440502249552	4	Maitreyee	I mailed them at hello@flyrobe.com and I got a quick reply. I am so excited to try app out.				https://play.google.com/apps/publish?dev_acc=07102043714862964196#ReviewsPlace:p=com.flyrobe.android&revid=gp:AOqpTOGkhKBminVHYSne1AJBomp-bGaW_a4yVZAYIEJtZHiBGnOo1v2uk8jPVgTx9QVqSX48-THltFcbqiL0Nw
com.flyrobe.android	8	en	m7	2015-08-25T13:55:43Z	1440510943760	2015-08-25T13:56:51Z	1440511011641	4		How to access....code?? Eagerly waiting to access. Plz let me know...how to...	2015-08-25T15:05:40Z	1440515140996	Hi Hardika, Thanks for reaching out! Our app is currently invite only but we would love for you to try our service. Can you please send an email to hello@flyrobe.com and we will reply back with the access code. Best, Team Flyrobe	https://play.google.com/apps/publish?dev_acc=07102043714862964196#ReviewsPlace:p=com.flyrobe.android&revid=gp:AOqpTOGxId9jBqOUfZ2drOALK8F_a4NSXQUSnxV3MtHwy_2438bSThBxXCVJtQkB5tkZVxhty8KaZSZnrXKSQQ
com.flyrobe.android		en	sisleyr	2015-08-25T17:14:36Z	1440522876520	2015-08-25T17:14:36Z	1440522876520	5						https://play.google.com/apps/publish?dev_acc=07102043714862964196#ReviewsPlace:p=com.flyrobe.android&revid=gp:AOqpTOGtoLqBMbs6Kj9aWJJMkDytwzcu5iiMkkonakNbJfkjKiJGnH97dR5E-NCKiXjPZv_Cla-pR8iFLGHshw
com.flyrobe.android		en	grandprimevelte	2015-08-25T18:31:34Z	1440527494548	2015-08-25T18:31:34Z	1440527494548	5						https://play.google.com/apps/publish?dev_acc=07102043714862964196#ReviewsPlace:p=com.flyrobe.android&revid=gp:AOqpTOFza3ANkC2rWsjwyP5Mv-3OSbz7XKX_mTQKKVXcNyHJaV0Xe114hRkfQ8ejEmGu12WkXa7ZzgszZd2WlA
com.flyrobe.android	8	en	osprey_ud2	2015-08-26T08:23:19Z	1440577399832	2015-08-26T08:23:19Z	1440577399832	3						https://play.google.com/apps/publish?dev_acc=07102043714862964196#ReviewsPlace:p=com.flyrobe.android&revid=gp:AOqpTOEJgP8yms25eEf7LmVntXuEJbUHpGmAJlNNpDX7K3luQXFM6Wfn-SEwwF7-vLEX6xnaVpzTc-HFPj92YA
com.flyrobe.android	8	en	hammerhead	2015-08-26T14:45:04Z	1440600304525	2015-08-26T14:45:04Z	1440600304525	3	How do I login	I'm not able to login	2015-08-29T07:59:41Z	1440835181743	Hey Monica, Thanks for reaching out to us! Kindly update the app and you will be able to enter. Access code is no longer needed. Hope you like our collection and enjoy our service. Regards, Team Flyrobe	https://play.google.com/apps/publish?dev_acc=07102043714862964196#ReviewsPlace:p=com.flyrobe.android&revid=gp:AOqpTOEhmilWMiIBomal1W4WIlplD5botD7kjlCm-iZepkC8fKQN2IETytx4911rI7-y9-3YaFxLxgVdOwk39g
com.flyrobe.android	8	en	Kraft-A6000	2015-08-28T03:51:39Z	1440733899777	2015-08-28T05:36:21Z	1440740181225	5	Nice	But how to login.... what is access code..... Plzzzz help....any one Plzzzz tell fast I have not received till now any access code...... when u will send me the code... since 2 hours have passed...	2015-08-29T07:51:44Z	1440834704325	Hey Tasneem, Thanks for writing to us! We have just removed the access code requirement from our app. Kindly update the app and you will be able to enter. Hope you enjoy the Flyrobe experience. Regards, Team Flyrobe 	https://play.google.com/apps/publish?dev_acc=07102043714862964196#ReviewsPlace:p=com.flyrobe.android&revid=gp:AOqpTOEBHZ67NArwDH7oVmnebrMoOO8ONxV6AdvAB3Mc3D0GI4bk16s6eT-V4ck5PZwMwQHqLJpXGidG2JjfWQ
com.flyrobe.android		en	zerolte	2015-08-30T16:31:49Z	1440952309550	2015-08-30T16:31:49Z	1440952309550	5		Loved it :)	2015-08-31T09:03:47Z	1441011827791	Hi Leena, Thanks for your compliment! Do try out our app. Hope you like our serivce. Best, Team Flyrobe	https://play.google.com/apps/publish?dev_acc=07102043714862964196#ReviewsPlace:p=com.flyrobe.android&revid=gp:AOqpTOFZrlhGYD9KZUsUgenzktTyW5IZi1lxJTdmSNg8g7M97Ta839PAqK34Dy90GJxMERgR_XwntY2mh_Yp1A
com.flyrobe.android		en	m0	2015-08-31T16:29:09Z	1441038549868	2015-08-31T16:29:09Z	1441038549868	5						https://play.google.com/apps/publish?dev_acc=07102043714862964196#ReviewsPlace:p=com.flyrobe.android&revid=gp:AOqpTOH7pggWDesIBdQ48PlOPS08Mpm0Wg_cxHi45U84jAtMtOWL081M9cTWsZilV2UlPoHhS5NzXl047D9rZg
