Package Name	App Version Code	App Version Name	Reviewer Language	Device	Review Submit Date and Time	Review Submit Millis Since Epoch	Review Last Update Date and Time	Review Last Update Millis Since Epoch	Star Rating	Review Title	Review Text	Developer Reply Date and Time	Developer Reply Millis Since Epoch	Developer Reply Text	Review Link
com.flyrobe.android	34	2.2.3	en	j7elte	2017-02-03T10:16:01Z	1486116961611	2017-02-03T10:16:10Z	1486116970553	5		Thanks Flyrobe for offering us major branded designer wear on rent for all. I really like its product, costumer quality, delivery service more. It is best app for womens shopping.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOHnka5Fx5fpUfm0jMgogxDyLQGGKmB_Oet9htd2-ZHupxZntU7r1RbGryRtx_P-ja9qY2BMV3GsvAoYeg
com.flyrobe.android	34	2.2.3	en	merlin	2017-02-03T10:16:00Z	1486116960630	2017-02-03T10:16:15Z	1486116975977	5		Flyrobe not only offers products for mesn but it also offers for womens. I love its exclusive collection of apparels. I am now a happy buyer of flyrobes. Great app.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOG22SJ4BVRoFQvqxXiNTG3pXIN06d2r6no0NpQoNV0J66KyQSSU484cfMJJw6GMudgfofmM6Nv1SLl7Fg
com.flyrobe.android	34	2.2.3	en	P75	2017-02-03T10:17:00Z	1486117020498	2017-02-03T10:17:05Z	1486117025670	5		I just love using this app as this app provides one cool section with information about latest styles and trends, this helps me to improve my trendy knowledge. I like it.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOGT8kOspJmZjFr426OwIdZgWgbl9L4wzfNNY0XT285oIJw1i6YXQ3bQkp9xfGRcNFS8TeOeiG8Cjw1mlw
com.flyrobe.android	34	2.2.3	en	A37f	2017-02-03T10:18:54Z	1486117134851	2017-02-03T10:19:02Z	1486117142380	5		Omg! How cute collection of clothes flyrobe has. It is best place for women shopping. Obviously this is my favourite shooping app. It is very impressive app. I like it.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOF5nO0IgCAyiIQrmFz1INKg00yRvi4YpNlnzmM-4wA-1EVUuA62D826X4dQPU0k6am1-Dq9CTmBNT5xmA
com.flyrobe.android	34	2.2.3	en	j2lte	2017-02-03T10:18:55Z	1486117135659	2017-02-03T10:19:12Z	1486117152697	5		Thank you Anamika Khanna for designing such a classic dress. I love all designer outfits collection which is offerd by this app. Great offers and outfits coolection.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOG5hiynNtk2rMXqUoQEzwoYvbLE5yRnBHmUELFkz0jHXUgbQuZ-XuOycm2-h4MfYHQ3Czy4F7Ad5k3lqg
com.flyrobe.android	34	2.2.3	en	A104	2017-02-03T10:13:13Z	1486116793033	2017-02-03T10:19:57Z	1486117197704	5		For my Saturday night party`s `shopping i have been always done through flyrobe app. I like so much their outfits/ product quality. My personal experience of using this app is very nice.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOHGKQyh5NV8ak-nNThGqFang1rvj26-lKj580hJuQ5w9BfNm2n48eN5p6w01Oi5WWdtICxX6fKgLD24Qg
com.flyrobe.android	34	2.2.3	en	surnia_uds	2017-02-03T10:20:08Z	1486117208794	2017-02-03T10:20:24Z	1486117224724	5		I am a Big fan of this flyrobe app. This app provides outfits which gives ultra-modern as well as traditional look to any women or men. It is best women shopping app.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOF7zwtDoPYKMMSG-4FVVytLFg5X2rgXwAKHcNrR7MWy4FXS1i2efpZLdO6ARAjL0zpfOcEhUJj2d_SwjQ
com.flyrobe.android	34	2.2.3	en	j2xlte	2017-02-03T10:20:43Z	1486117243407	2017-02-03T10:21:33Z	1486117293461	5		I orderd one dress from flyrobe which contain multi-coloured embroidery and stonework i got lot of praise after wearig it. This all happens due to flyrobe app. Thank you flyrobe.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOGf2iGIeo3dMW9VVlQC7MLqwoJpMoXTTJ8YJlWFVzqEI6ENtHUVFdYllSDTHC1G2yQE5L7NJ4FHimpxdA
com.flyrobe.android	34	2.2.3	en	OnePlus2	2017-02-03T10:21:23Z	1486117283045	2017-02-03T10:21:35Z	1486117295456	5		I just love this app for its good collection clothes and prices. All other shopping apps like, koovs, asos and voonik are not such good as flyrobe. Graet app flyrobe is.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOGtS_v8tgoWZLNWa2SieBjwKxxpsoK0n-IFYRPex1qKk8dF58I9GnuGJhH4W01tHbTVACOM-6PArhauhA
com.flyrobe.android	34	2.2.3	en	LS-5009	2017-02-03T10:23:05Z	1486117385701	2017-02-03T10:23:15Z	1486117395834	5		I would like to say, big thanks to flyrobe for product, costumer quality, delivery service. I must say this, all other apps like, roposo, koovs are not as good as this one.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOE6FXd9xM-jbD7o1CmnabgXuKFoDz0cWB6ChOWCqifev7rYn9k10gziRQVH_xHzsU5_3b0St-WgD0uDEg
com.flyrobe.android			en	YUREKA	2017-02-03T10:27:07Z	1486117627940	2017-02-03T10:27:18Z	1486117638283	5		What want Printed Lehenga for sangeet sandhya? Don`t worry friends, just download the flyrobes app and rent clothes at affordable prices. It is classic app for Women amd men Shopping.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOFoB4pnnv_ReDFAq1UiNSGq4O1TOvMPqtq8DgzaIjcXGxPBbyl3KSMXJTw_ahV44qyhL1jnDSBC5ySXlA
com.flyrobe.android	34	2.2.3	en	LS-4004	2017-02-03T10:28:54Z	1486117734002	2017-02-03T10:29:03Z	1486117743591	5		I find here all the outfits of best quality and from the most well known brands too at affordable prices also. This is number one app for mens and womens shopping. I like it.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOEMZl7qlNqri72c4VzZIxGbwVAuQG_BlG5gVLky5fwBWH8lBKJ2m30qIZIuQj-hNZ8sbkDH2DJR84B1Dg
com.flyrobe.android	34	2.2.3	en	A350	2017-02-03T10:29:06Z	1486117746523	2017-02-03T10:29:41Z	1486117781066	5		I find this flyrobe app much good for its collection of clothes and very much classic because it offers all outfits at affordable price. This app gives my mobile classy look.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOGUSvMXmPUzVMzAaXgbGS9iXXpYS_i3s7GtJoOhYMCujjPx28yHf8KB9xlgQSk0DL8kBDZq7tCSpi9PwA
com.flyrobe.android	34	2.2.3	en	land	2017-02-03T10:30:21Z	1486117821116	2017-02-03T10:30:46Z	1486117846643	5		Not only me but also all my friends love this application so much. Now it`s your turn people, Just download the flyrobes app and rent a designer outfits at low price.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOFAe9DQh-Rg0eboZzvJME2y0tTpGhSkOxbaDuKNAKcgV1azeb2KNpQzSKAaGKZ6tC2cQTiCj9Nk2yNhsQ
com.flyrobe.android	34	2.2.3	en	land	2017-02-03T10:26:30Z	1486117590547	2017-02-03T10:35:52Z	1486118152154	5		Guys just Try the Flyrobes app once and then only make your judgement. I use this app from long time and it works very nice for me. No i use koovs and flyrobe both for shopping outfits.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOFbpTpjr_vh6SsNupgT8bISuh5pI-dQQ3sxn24Paajk94bOPhBRka5oYY0y-r7Nf5MNWaMQKh6_y0E9dA
com.flyrobe.android	34	2.2.3	en	grandprimevelte	2017-02-03T10:41:22Z	1486118482336	2017-02-03T10:41:37Z	1486118497831	5		With the help of this online shopping app i saves my hubbys time and money too. As this provides the best collection of outfits at affordable rate. So i rent clothes from this app only for special occasions.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOGlcNhMUjkpkiynBMe2acRJ4OX5j1wGuZVS1fv2Hivgtu710zxjIUxw6to8ZGNxOUKbql5wEKm-f7rL2A
com.flyrobe.android	34	2.2.3	en	kanas	2017-02-03T10:31:54Z	1486117914269	2017-02-03T10:44:44Z	1486118684114	5		Flyrobes app is so imapressive and it is quite addictive also. Its is best shop for rent clothes. If you want flaunt look then please try this app once and then judge it.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOE7zLAE39YotqN45aslpLbNtmZumq0fBROtbfXNaVoigkn7eXKygxutzqK4WjSKzAFr7sTdTaOB_LMCkg
com.flyrobe.android	34	2.2.3	en	kenzo	2017-02-03T10:45:40Z	1486118740778	2017-02-03T10:46:29Z	1486118789912	5		Excellent service! I really like to appreciate whole flyrobe team for it`s door step service. I never got such hassle free experience on koovs ever. Thank you flyrobe for Timely delivery .				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOHxwTxABYx6QGwjeOzwZEukxj7-i0UoFmo5Jr3nXYz4OEAp3blS-U4JtP-J0aMFhim1nOXZnzHTYWNxwA
com.flyrobe.android	34	2.2.3	en	j2lte	2017-02-03T10:47:58Z	1486118878727	2017-02-03T10:48:12Z	1486118892041	5		It has many wonderfull collection of dresses whcih i never seen on any other app. It is great app for women shopping. I am satisfy with delivery and customer care service.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOF2UGAuvVU7BBVritKI89mWk3QlkT5Ebq-h3UwFksvIGa9diy9AABAF5nf1e3SJFkAI1oi3ZDmLVx_vzA
com.flyrobe.android			en	A7010a48	2017-02-03T10:49:42Z	1486118982877	2017-02-03T10:49:55Z	1486118995155	5		I love the concept which helps people not to repeat their outfits in their special occasions. As well as this flyrobe app does not chrge a huge amount for outfits.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOGzNfKtOYZbKH16hCUNeYIMRa6DWQJrfCMdS9vzT3Q46ld1im3Hwh9rDMgmcezGeQJZxng1jeusMzpSJA
com.flyrobe.android	34	2.2.3	en	baffin	2017-02-03T10:51:10Z	1486119070770	2017-02-03T10:51:17Z	1486119077886	5		Flyrobe costmer care is available to easy and it never disappointed me. It all collection immpressed me a lot. Flyrobe alawys offers very good quality outfits on rent.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOGRL6VuGN9RgADUyAW2CrK-LDDCK-3-MzlmpSF6_wQIEqeXXzA5cWea0u4vhJKUAxcxSaXoEtsT2RokPA
com.flyrobe.android	34	2.2.3	en	LS-5017	2017-02-03T10:50:28Z	1486119028868	2017-02-03T10:52:06Z	1486119126029	5		Looking outfit for date? Dont worry flyrobe is here for you. Just download this app in your smart phone and rent outfit as per your need. I love using it.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOFD73DYEK-XimlI8Dpd37EhQW3jp9e-bWxcDFjpr1aGH7L3e03Awq02vNbgLy1rg3h_21V-vaeBYBdhlQ
com.flyrobe.android	34	2.2.3	en	kenzo	2017-02-03T10:21:26Z	1486117286985	2017-02-03T10:52:23Z	1486119143222	5		Thanks to the incredible Features. All branded and latest trendy outfits are available here. Without spending too much time and money this app offers classic coolection of outfits. I love this women shopping app.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOGAdYOrRA8Kxx0l1bQe9-4af6dR24_yoBAVu0ZczqqsyDh_gHnj2mEWAZYuCmbyzGRssPLVkN-5bAPEfw
com.flyrobe.android	34	2.2.3	en	htc_v36bml_dugl	2017-02-03T10:53:25Z	1486119205086	2017-02-03T10:54:11Z	1486119251325	5		I find this app best for both the women shopping and the men shopping. I love to rent clothes from flyrobe at low price without compromising on quality or brand value.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOHrC-wwT9aCBoHPNDKFsNQJmRnnk1tH8jPnriHRtiVLDXguSBB-HmP5-rzVzyhQv_IVKW2H0Wjvh1HyHw
com.flyrobe.android	34	2.2.3	en	Atom_2	2017-02-03T10:31:20Z	1486117880708	2017-02-03T10:59:17Z	1486119557872	5		This app clearly knows how to attract customers. Very amazing app. It has many wonderfull collection of dresses. This was something different among all other shopping apps. Great app.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOH44eydH1kW5G26Ue-8NaW5gnWVzJJ4QfPqfnRawstNUQmBIVDjQLeY_lMyLlBRBhaV4ArM99woxtZn4Q
com.flyrobe.android	34	2.2.3	en	on7xelte	2017-02-03T10:22:59Z	1486117379030	2017-02-03T11:00:57Z	1486119657301	5		I just love this app for its classic customer service as well as for its huge collection of clothes at affordable prices too. I love this app so much.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOFfAd-Pe6MlG0RWUjnAc1JdBkexnjXWpQPef8jLVAOw0baIwA3o3wxyIWm0bNtuhdJ0K4fBx2EpVeNdYg
com.flyrobe.android	34	2.2.3	en	A107	2017-02-03T11:02:01Z	1486119721545	2017-02-03T11:03:02Z	1486119782828	5		I really much like the new Flyrobe app as it works as a Fashion store. Now i can rent the outfits which my favourite movie star wore. It is best women shopping app.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOG7Y2EL8I4h7FxGHk_rGYtrpPTBv-kA783jJJ6kdAic9GV9S1jl1EQrSpicbsG_yuBtB5W8-_Z-uPuyJQ
com.flyrobe.android	34	2.2.3	en	ELUGA_I2	2017-02-03T11:05:06Z	1486119906476	2017-02-03T11:05:14Z	1486119914738	5		As per me, Flayrobe app one can have to order clothes on rent. I like most various collections of clothes and many varities of clothes. it can be the perfect app for all busy womens.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOHrd3wYO7PM3ckoz5tbghvUXtyhH5OHCJwlflZZbWPF63um9wD5991Qhi8W2agcewo-FwZkct3Bh510AA
com.flyrobe.android	34	2.2.3	en	A082	2017-02-03T11:05:40Z	1486119940080	2017-02-03T11:05:50Z	1486119950937	5		Many thanks a ton for the developers of this cost-free new online shopping app name called Falyrobe. Flyrobes is the best app for shopping for both men and women.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOHAtkGy4_o2oJzdKCDPosq-01N2G8SbSE4vJsey5Vc721bryMKR0E38JnV_ea8G-XAQCpUGJFCRLLu9Pw
com.flyrobe.android	34	2.2.3	en	athene_f	2017-02-03T11:09:12Z	1486120152900	2017-02-03T11:09:29Z	1486120169372	5		Awesomest application the cost-free online shopping app flyrobe is! In adore while using the application. It is nice than the other shopping apps such as asos and koovs. Great app.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOFvd7XGS-DmsZ7xnx_Mwlv8kykw3YTRtDr2tfkIg8XGCq02UblKLkiyuef8XSOpPcz7kLZa-30CrusKVQ
com.flyrobe.android	34	2.2.3	en	v152_hqd_2c6	2017-02-03T11:10:05Z	1486120205656	2017-02-03T11:10:17Z	1486120217757	5		Tremendous useful app this flyrobe is for all womens. It offers lovely collection of Western and traditional outfits. It very easy to use and also free of cost available on play store.				https://play.google.com/apps/publish?account=6499663341265583899#ReviewDetailsPlace:p=com.flyrobe.android&reviewid=gp:AOqpTOEGMBllCTEdbuEd6IiuVoGgedmMxy77GZPpQ0FTUr6FlKq-CEN9M42FYqF_6iNwtMa8umdV15jb8Ie8Yw
