Description	Subject	sentiment	tag
I love to to rent clothes as per the best fashion and style too. customer service is really nice one than voonik and asos. It`s Ethnic Wear and western wear collection is awesome.		2	['']
I must say this, the flyrobe is the only app from where you can securely rent the clothes and bags and jewellery too. So just download the app and start making it`s full use.		1	[' So just download the app and start making it`s full use']
I think the flyrobe app can overtake other Online shopping apps if they continue to deliver high quality products and helps people to rent clothes at affordable price too.		2	['']
I think other than flyrobe app you may not get best online women shopping experience. It has some cool features which i love most. You all must try it once.		2	['']
I will definitely love this application for rent clothes. I never found any other app is quite good as this one. It is the best women shopping app.		2	['']
		-1	[]
		-1	[]
Nice		2	['Nice']
		-1	[]
Nice concept along with excellence in collection		2	['Nice concept along with excellence in collection']
if you are using the flyrobe app for rent clothes then here you can choose online payment option as it does not crash while making payment and It will be 100% safe.		1	['']
Me and my mom gives a our first refrence to flyrobe app for rent clothes. I have not a idea that the flyrobe is such a good than koovs and roposo.		2	['']
Raising LIC all application and the services are really good they have been providing whatever you want so easily with us application		2	['Raising LIC all application and the services are really good they have been providing whatever you want so easily with us application']
My sister and me downloaded the flyrobe app and the app gives very classy look to our smart phones. We both are happily rent clothes from the app for our ever occasion.		2	['']
Not a koovs and roposo are great application for online shopping but flyrobe is the perfect app which runs very smooth and is very easy to use alo.		2	['']
Now i can able to wear a dress which one is our top actress wore at a red carpet. How cool is that! This all happens just because of you flyrobe app so thank you for being great than voonik app.		2	['']
Now the flyrobe app capture the heart of most of the womens who just want to rent clothes rather than buying it. Also it provides cool collection of branded wear.		2	['']
One and only best app to rent clothes from is flyrobe app. The way flyrobe gives options to choose from sizes is really good one than voonik and roposo.		2	['']
Once you download the flyrobe app,it does not matter whether you are into Women Shopping or mens shopping because the flyrobe app has both outfits collection. Amazing app with great features.		2	['']
Please stop switching from one app to another for finding out best app among voonik, koovs roposo. These all the apps are really nothing in front of flyrobe app. Good app		2	[' These all the apps are really nothing in front of flyrobe app']
Stop searching any other women shopping app as flyrobe app is waiting for you. It has a one dedicated section for Coupons and Deals. It is best app for all Android users.		2	['Stop searching any other women shopping app as flyrobe app is waiting for you']
Super amazing app. it helps me a lot as i love to rent clothes from the flyropbe app. No other shopping app is quite good as the flyrobe app. I like the app so much.		2	['']
The app helps me to rent clothes at affordable prices as well as helps me to save my money on a large scale and my time too. One of the best app for women shopping.		2	['']
The app is very easy to use in a phone plus saves a bit of my time. When i first time use the app I was surprised with the huge variety of womenâs clothes.		2	['']
The app is very easy to use.it is no rocket science,to rent clothes from the flyrobe app. Worth all the credit! Well done Flyrobe people. I love you so much.		2	['it is no rocket science,to rent clothes from the flyrobe app']
		-1	[]
Once I started using this application i found that my knowledge related to latest styles improve at great amount. I love using it and will always continue. Flyrobe is a really good application.		2	['']
The flyrobe app offers amazing customer service than other women shopping app. People please prefer flyrobe app than koovs and asos app. I love the app most.		2	[' People please prefer flyrobe app than koovs and asos app', '']
The flyrobe app offers some exclusive feature`s which are not having in voonik app. I would like to recommend this app to all my family and frinds too for it`s collection.		2	['']
The flyrobe app will do the my all work i.e now i no need to market and buy high price designer wear. Thnak you flyrobe for providing me such clothes on rent so i save my money.		1	['e now i no need to market and buy high price designer wear', '']
The flyrobe fashion shopping app is used by men and women by both. I love to use it for many reasons like to rent clothes from it. Keeping me updated regarding new styles.		2	['']
The flyrobe has Amazing dresses, Cool dresses, hot crop tops and antique jewellery. The app fully packed with huge collection of all outfits. I love using the app for rent clothes.		2	['']
The flyrobe has everything which i need, from clothes for a cool, casual wear to cocktail party wear. It has largest collection of all types of outfits for women shopping.		2	['']
The flyrobe has women shopping section, men shopping section just they are waiting for kid`s section so i request them to please come up with it also so we can rent clothes for our kid`s too with you.		1	['The flyrobe has women shopping section, men shopping section just they are waiting for kid`s section so i request them to please come up with it also so we can rent clothes for our kid`s too with you', '']
The flyrobe is fully secured to rent clothes. The app almost works with all the devices and no more worrying about all the fraudelent offers and discounts as the flyrobe app never done any fake activities.		2	['']
The flyrobe is very important app for all womens to rent clothes. App is just not have a outstanding collection of clothes but also it provides amazing offers and deals too.		2	['']
This app is number app for people who do not have time to step out for shopping. I have downloaded the app and now i colud happily rent clothes from it.		1	['This app is number app for people who do not have time to step out for shopping', '']
This flyrobe app has some wonderful features than koovs and voonik. I love both western and ethnic wear collection which is provided by the flyrobe app. Amazing app.		2	['']
This flyrobe app reducing some of the work of mine. I never used other shopping stores like voonik and roposo for women shopping. Thank you flurobe app for your outfit collection.		2	['This flyrobe app reducing some of the work of mine', '']
This flyrobe app works so smooth in my phone and also does not freeze while placing online rent clothes order. Koovs and voonik are not such good like flyrobe has.		1	[' Koovs and voonik are not such good like flyrobe has']
Totally worst women shopping apps I used earlier like roposo, asos, koovs and many more. Then i tried Flyrobe app and i would like to say thanks to Flyrobe for bringing my trust back.		1	['Totally worst women shopping apps I used earlier like roposo, asos, koovs and many more']
Who does not want their online shopping work to be done easier. Great thanks to the Flyrobe app. As the app has reduced much of my burden regarding the rent clothes at affordable price.		2	['']
This is one of the best app for women shopping also it is not a bad option for men shopping. I have not any issue to rent clothes from the flyrobe app. Amazing offers are provided by the app.		2	['']
Worthy women shopping app is flyrobe app. I love it`s whole process of i.e from choosing clothe to it`s delivery. I not seen such cool proccess in voonik app.		2	['e from choosing clothe to it`s delivery', '']
		-1	[]
lenskart is actually significantly as well pretty good. many many thanks for generating all of it so superb.		2	['']
		-1	[]
		-1	[]
Nice experience and knowledge		2	['Nice experience and knowledge']
		-1	[]
		-1	[]
Loved it		2	['Loved it']
		-1	[]
Thankful to my friend who suggested me to try the Flyrobes app ! Amazing app with such amazing clothes as well . Keep it up guys !		2	[' Keep it up guys !']
Worthy women shopping app is flyrobe app. I love it`s whole process of i.e from choosing clothe to it`s delivery. I not seen such cool proccess in voonik app.		2	['e from choosing clothe to it`s delivery', '']
All my lovely friends, pay your attention on the flyrobe app for shopping and not on koovs and voonik. I totlly love using the app for rent clothes. Amazing app.		2	['']
Clothes are good but rent is too costly		1	['Clothes are good but rent is too costly']
All the great designer wear and branded wear are available on flyrobe app. Galmurous Clothes are available here at low cost. Amazing application for rent clothes.		2	['']
All types of clothes are available on rent which is so good in the flyrobe app. Supplementary at a cheap price all clothes provided by the flyrobe app. I am happy user of it.		2	['']
App is not only best for women shopping but also cool for men shopping. As it offers products for both mens and womens. I love to rent clothes trough the flyrobe app.		2	['']
Among all other apps the flyrobe app offers some decent clothes on rent at less price. I am using the app for rent clothes. Features of the app are also nice.		2	['']
Do not forget to download the flyrobe app to rent clothes form. It provides various types of clothes which are really of classic quality. All fashion lover may love this app.		2	['']
App is best for rent clothes at very less price. Koovs and roposo provides same clothes at high price as per my finding. Now i prfer shopping throgh the flyrobe app.		2	[' Koovs and roposo provides same clothes at high price as per my finding', '']
Flying away with your own lovely style through the flyrobe app. It is the only one app which is great for women shopping among all others. I love the application so much.		2	['']
For your evry special occasion flyrobe have stock. It provides you classy ethnic and festive wear clothes on rent at very low rate than other app. Great app the flyrobe than asos.		2	['']
Friends, littrely i stop using the voonik and roposo. As all are doing just a useless job in fron of the flyrobe app. I have fairly good experience of rent clothes with the flyrobe app.		1	[' As all are doing just a useless job in fron of the flyrobe app']
Here on flyrobe app i did not got any faulty clothe which i was experience over voonik. But when i was place same clothe order on flyrobe i got satisfactory experience.		1	['Here on flyrobe app i did not got any faulty clothe which i was experience over voonik']
Here more than 1000 styles, and branded clothes are available on rent. I love to rent clothes from flyrobe app. Grat app than voonik and asos flyrobe is for women shopping.		2	['']
Heyyy. I got the super cool and classic app on play store at free of cost too. Which is so famous for rent clothes. Yes, you are right i got the flyrobe app for online renting clotes.		2	['']
I am so happy using the flyrobe app in a phone. I rented a one crop top with the app and i totally loving the fabric of the crop top.		2	['']
All girls now your one question comes to an end with the flyrobe app i.e 'I have nothing to wear'. Now you have much and much to wear. Great app for rent clothes at less price.		1	["e 'I have nothing to wear'"]
I am going to rent one international brand`s top with the flyrobe app. I downloaded the app in my smart phone and it gives my phone classy look. For rent clothes it is cool app.		2	['']
I love to say thank you to the flyrobe app as no any other women shopping app keeps or holds such a huge collection of clothes. Decent app than asos.		2	['']
I found out bunch of cool features on the flyrobe app which i have not found out on other women shopping app. Cool and classic collection for rent clothes.		2	['']
I love the flyrobe app so much because with the help of the app rent clothes become so easy and fuuny job for me. I am happy user of the flyrobe app.		2	['']
		-1	[]
I totally enjoy the rent clothes from the flyrobe app. I woud say this, flyroe app is great app for women shopping. I also love the offers and discounts provided by the app.		2	['']
In todays metro life the flyrobe app is best for rent clothes. This app offers me latest styles and trendy outfits on rent. Best app for women shopping.		2	['']
I think other women shopping apps are not giving us cash on Delivery option but the flyrobe app gives us this option. So now any time rent clothes with the app.		1	['I think other women shopping apps are not giving us cash on Delivery option but the flyrobe app gives us this option']
Loooking for online shopping app which gives you satisfactory shopping experience then must try the flyrobe app. The app is best for rent clothes and for women shopping too.		2	['']
Love to give the first priority to the flyrobe app for rent clothes. Because no any other women shopping app provides such a classic collection of clothes.		2	['']
Might be you have bad experience of online shopping. I also experience the same as i was using voonik and roposo for shopping. But when i heard abouth the flyroe app and when i saw it`s collection i littrely fall in love with the app.Might be you have bad experience of online shopping. I also experience the same as i was using voonik and roposo for shopping. But when i heard abouth the flyroe app and when i saw it`s collection i littrely fall in love with the app.		1	['Might be you have bad experience of online shopping']
On the Flyrobe fashion shopping app , a great collection of international brands for various purposes can be found at great prices , and also if you would like to rent them .		2	['']
Now i got the perfect app for women shopping after lot of trouble. As i find the flyrobe app which is best app for women shopping as well as for mens too.		2	['']
One of the appropriate for rent clothes and women shopping is flyrobe app. Voonik and koovs are nothing in front of the flyrobe app. It gives me satisfactory shopping experience.		2	[' Voonik and koovs are nothing in front of the flyrobe app']
Ropso, voonik all other women shopping apps are Useless in front of the flyrobe app. It is the only one app which is best for rent clothes at less price.		1	['Ropso, voonik all other women shopping apps are Useless in front of the flyrobe app']
Stop spending too much time on koovs and voonik for womes shopping. Because the flyrobe app is number one women shopping app. Idea of the app is great.		1	['Stop spending too much time on koovs and voonik for womes shopping']
The app is soo amazing that,it offers different products like clothes, bags and jewellery. Till the date i have not find such a cool collection of all products on voonik.		2	['']
The app provides major type of clothes on rent and it`s quality is so nice. I rented one top through flyrobe app and it was really so awesome as i never such quality of clothes on koovs.		2	['']
nice		2	['nice']
The app provies us very nice discounts and offers for rent clothes at very low price. I love the app as it provied clothes at low cost but they are compromising on quality.		2	['']
The app never failed to impressed me. What a collection of brands and designer wear it has for women shopping and Men Shopping. It gives my mobile very fancy look.		2	['']
		-1	[]
Flyrobe is totally a great great app provinding all type of clothes for those who hesitate repeating clothes at different function....!		2	['', '!']
		-1	[]
Super cool app with super cool collections as well . I really love shopping from the flyrobe app a lot .		2	['']
Accoriding to me, most of the middle class people start using the flyrobe app. As it saves lot of time and money too. Also it has rolling stock of clothes.		1	['Accoriding to me, most of the middle class people start using the flyrobe app']
Flyrobe app has quite well features than other apps like voonik, roposo and many more. I always give first priority to flyrobe application and not voonik. Best app for women shopping.		2	[' I always give first priority to flyrobe application and not voonik']
As per my finding, the app provides us unbelievable collection of clothes and offers also. All outfits also have nice quality. Me and my friends using the app to rent clothes.		2	['']
Compared to other platforms like voonik, roposo this flyrobe is so good. I am very happy with their service. This flyrobe app never disappointed me for collection of clothes. I like it.		2	['']
Flyrobe your remarkable application for rent clothes at affordable price. Very easy to use and free of cost available on play store. So make a full use of app.		2	['']
Friends You need to use the app if you want to rent clothes at affordable price. It is superlative application for women shopping. I am happy user of the flyrobe app.		2	['']
Flyrobe is so perfect app if you are looking for women shopping app. The app have very large collection of outfits than voonik app. I am hoping for a long using the app.		2	['']
Hey flyrobe app, thanks for giving me out the best as well as satisfactory shopping experience. Voonik fail to gave me such experience. You are my beloved store for rent clothes.		1	[' Voonik fail to gave me such experience']
I am a big fan of flyrobe app.This app is great for it`s discounts and offers. Not only me but also my family and friends happily rent clothes from the flyrobe app.		2	['']
I am going to rate the flyrobe app with 5 stars as it is doing great job of renting clothes. Now full my family started using the flyrobe app and happily rent clothes with it.		2	['']
I found the app suitable for rent clothes at very low cost. Among koovs, voonik and roposo my favourite application is flyrobe only. I have very satisfactory shopping experience with the flyrobe app.		2	['']
I have been using the app more than 20 times from last three months. App is provide really nice discounts and offers then voonik. It is great type app for women shopping.		2	['I have been using the app more than 20 times from last three months']
I have quit good experience of using the flyrobe app than voonik. It is trustworthy app for rent clothes at affordable price. I was use it. I am using it and i will continue using it.		2	['I have quit good experience of using the flyrobe app than voonik', '']
I have wondered at the way the flyrobe app delivered the clothes at my home. I was vey much like the clothe which i was rented from it. It is time saving app.		1	[' I was vey much like the clothe which i was rented from it', '']
I highly recommend the flyrobe app to everyone. It is money savvy and best women shopping app. I have secure and satisfactory shopping experience with the flyrobe app.		2	['']
I love to use app again and again as the app provides me very interesting collcetion of clothes than voonik and roposo. Also app helps to rent clothes. Amazing app.		2	['']
I like to sugget use flyroe app and get easy in ur women shopping. I like to use the app so much. I am very much addicted to the application as it helps me to rent clothes.		2	['']
I really admire and refer all to download the flyrobe app to rent clothes at low cost. I relly did not find such an overwhelming experience on other women shopping app.		1	[' I relly did not find such an overwhelming experience on other women shopping app']
I think this application having quite unique ideas rather than other women shopping app. It`s rent clothes rather than buying such is amazing one. Supre duper app.		2	['']
If you love to rent clothes online then must try flyrobe app as it is the best place for rent clothes at less price. Awessome quality of the clothes rented by the app.		2	['']
In this app everything was so planned and taken care of professionally by whole flyrobe team. Such type of facilites impress me a lot. I prfer the app for rent clothes.		2	['']
Just install flyrobe app and stay upto date with the latest styles and many more. I am very happy to use the app in a mobile phone. It is so easy to use.		2	['']
Lowest rate of clothes are available on flyrobe app. The app helps us to rent clothes at a		2	['Lowest rate of clothes are available on flyrobe app']
Nice to use flyrobe app in a phone. Voonik, koovs etc do not have stock of such amazing clothes. Best app for rent clothes this flyrobe is. Cool offers are also available.		2	['']
Not only best app to rent Ethnic Wear but also best app to rent other type of clothes. I have found out perfect size for my fit in this app which i never got in voonik.		2	['']
Please stop using other useless online women shopping app and start using flyrobe app as you may not find such a great collection of clothes on other app.		1	['Please stop using other useless online women shopping app and start using flyrobe app as you may not find such a great collection of clothes on other app']
Rent dresses online with absolute ease, this all happens just because of the flyrobe application. I must suggest the app who want to app for women shopping. Nice application.		2	['']
Service provided by the flyrobe application is extraordinary. Also this app has very nice and cool collection of kurta set and Anarkali dress too. Very good application to rent clothes.		2	['']
So much effective application flyrobe is. It is very simple to use and alos free of cost available. Best part in the app is it helps to rent clothes at less price		2	[' It is very simple to use and alos free of cost available']
Such a alluring app i have not seen till the date on play store to rent clothes. It is so easy to use and also simple too. It keeps me updated with new styles.		2	['']
superlative application the flyrobe is. Very useful app for all who love to rent clothes for some occasions. I am so happy to see it`s branded and designer collection.		2	['']
Thank you flyrobbe for such a best offers and outfits collection too. I find that app is so useful and also convenient for people who want to rent clothes which are designer.		2	['']
Thank you flyrobe app for being a great women shooping store. In past i have used the many women shopping apps they all were not like you. You are best among all.		2	[' In past i have used the many women shopping apps they all were not like you']
The app has incredible collection for women shopping. I am using this this since 4 months for rent clothes at reasonable price. I love it`s all features and offers also.		2	['']
The flyrobe app has the best in store for women shopping among all other online shopping apps. extra ordinary service is provided by the flyrobe app. I am loving it.		2	['']
The flyrobe app is a very good and fast delivered the clothes. It provides timely offers and discount to it`s constant buyers. Btter app for rent clothes. It has interesting collection also.		2	['']
The flyrobe app takes fashion shopping to new level. I am using this app for rent clothes, App is so good and also much better than voonik. I love it.		2	['']
		-1	[]
Products look good but the the service is stupid as you cannot try the product before renting even when one is ready to go to their studio.		0	['Products look good but the the service is stupid as you cannot try the product before renting even when one is ready to go to their studio']
Fantastic. . . . ð		2	[' ', ' ð\x9f\x91\x8d']
		-1	[]
this app is so nice i just love the interface of this app really like the idea of rent clothes .It just saves a lot of money on clothes which you only need for one time occassion and dont even wear it later on .		2	['']
best app for women shopping it is so nice really love the app iwould recommend this app for every shopoholic out there just simply awesome		2	['best app for women shopping it is so nice really love the app iwould recommend this app for every shopoholic out there just simply awesome']
I must say this, The WebWatcher Parental Control app is good one solution for all parent who want to cantrol as well as monitor their kid`s mobile activities. I am using the app.		2	['']
thank you so much for creating this app i am professional dancer got so many costumes through their rent clothes policy this app really saves the day when you need it the most		2	['thank you so much for creating this app i am professional dancer got so many costumes through their rent clothes policy this app really saves the day when you need it the most']
You all just need to connect or just use the app in a phone to rent clothes. I have not seen super quality clothes on rent in koovs and roposo app. Their we all need to buy all the clothes.		1	['You all just need to connect or just use the app in a phone to rent clothes', ' Their we all need to buy all the clothes', '']
The flyrobe app have a rolling stock so that it never failed to impress me. I love to rent clothes from it only. Excellent information about clothes are provided by the app.		2	['']
much more nice service than koovs and all other apps flyrobe they really try to resolve your issue persnally and see that it is solved as well		2	['much more nice service than koovs and all other apps flyrobe they really try to resolve your issue persnally and see that it is solved as well']
was looking for a designer blouse looked everywhere on koovs and asos but just couldn't find the right fit thanks to flyrobe got it in cheap price as well as inm custom fit .....very nice app		1	["was looking for a designer blouse looked everywhere on koovs and asos but just couldn't find the right fit thanks to flyrobe got it in cheap price as well as inm custom fit "]
when all of my friends think about shopping and buying some really nice clothes for really affordable price i just tell them from now on that best app for women shopping is the flyrobe app		2	['when all of my friends think about shopping and buying some really nice clothes for really affordable price i just tell them from now on that best app for women shopping is the flyrobe app']
you seriously cant go wrong with this app its just perfect app for you to get your women whomever it maybe the perfect kurti or some designer saree dont go for others like koovs and asos etc .		2	['']
i used to shop on koovs but since i discovered this app i really dont even go there just elegant and to describe the whole package in one word it would just be awesome . !		1	['i used to shop on koovs but since i discovered this app i really dont even go there just elegant and to describe the whole package in one word it would just be awesome ', ' !']
just when you thought there are not enough app for women shopping in the market this app comes out and really blows my midn and i mean it in a good way		0	['just when you thought there are not enough app for women shopping in the market this app comes out and really blows my midn and i mean it in a good way']
for all the women shopping out there for custom fitted clothes this app gives you exactly what you need and really how you need it the procedure is so much simple here than all those hasseling apps		2	['for all the women shopping out there for custom fitted clothes this app gives you exactly what you need and really how you need it the procedure is so much simple here than all those hasseling apps']
never thoughtr women shopping would be so much easy just love their ideas and collections so much better than myntra and all those useless apps on the market keep up the work flyrobe		2	['never thoughtr women shopping would be so much easy just love their ideas and collections so much better than myntra and all those useless apps on the market keep up the work flyrobe']
this app is really best for custom fitted clothes much more reliable than the koovs and asos and all those tons of apps out there this app will fullfill your needs most definately		2	['this app is really best for custom fitted clothes much more reliable than the koovs and asos and all those tons of apps out there this app will fullfill your needs most definately']
for all the women shpopping out there this is your best bet for online shopping these guys have really nice collection and lovwe the support they have towards their customers and their commitment to their work		2	['for all the women shpopping out there this is your best bet for online shopping these guys have really nice collection and lovwe the support they have towards their customers and their commitment to their work']
much more bettrer and useful app than roposo really nice collection of summer wear and winter wear really like the quality of clothes they sell here as well as the price is so much affordable		2	['much more bettrer and useful app than roposo really nice collection of summer wear and winter wear really like the quality of clothes they sell here as well as the price is so much affordable']
cant go wrong with this app . women shopping has always been a mystery for me but not anymore thanks to this app i really find out so much more about the shopping trends about women		1	[' women shopping has always been a mystery for me but not anymore thanks to this app i really find out so much more about the shopping trends about women']
